name	id
planar cell polarity pathway involved in heart morphogenesis	GO:0061346
non-canonical wnt signaling pathway involved in heart development	GO:0061341
neurotrophin trkc receptor binding	GO:0005170
neurotrophin trk receptor binding	GO:0005167
cyanidin 5,3-o-glycosyltransferase activity	GO:0102790
endoplasmic reticulum to cytosol transport	GO:1903513
intracellular transport	GO:0046907
5-n-alk(en)ylresorcinol o-methyltransferase activity	GO:0102990
cardiolipin hydrolase activity	GO:0035755
phospholipase activity	GO:0004620
response to erythropoietin	GO:0036017
posttranslational protein targeting to endoplasmic reticulum membrane	GO:0006620
protein targeting to er	GO:0045047
azurophil granule membrane	GO:0035577
secretory granule membrane	GO:0030667
glutamyl-trna(gln) amidotransferase complex	GO:0030956
intracellular protein-containing complex	GO:0140535
checkpoint clamp complex	GO:0030896
negative regulation of hormone secretion	GO:0046888
negative regulation of signaling	GO:0023057
aplanospore formation	GO:0075289
sporangiospore formation	GO:0034300
determination of left/right asymmetry in nervous system	GO:0035545
myosin vi heavy chain binding	GO:0070854
myosin vi binding	GO:0070853
protein import into peroxisome matrix, docking	GO:0016560
protein localization	GO:0008104
clathrin vesicle coat	GO:0030125
clathrin coat	GO:0030118
chain elongation of o-linked mannose residue	GO:0044845
protein mannosylation	GO:0035268
phosphopantothenate--cysteine ligase activity	GO:0004632
acid-amino acid ligase activity	GO:0016881
puma-bcl-xl complex	GO:0097143
bcl-2 family protein complex	GO:0097136
regulation of glucokinase activity	GO:0033131
regulation of glucose metabolic process	GO:0010906
5-guanidino-2-oxopentanoate decarboxylase activity	GO:0047435
cis-dihydroethylcatechol dehydrogenase activity	GO:0018519
traf2-gstp1 complex	GO:0097057
trna (guanine(9)-n(1))-methyltransferase activity	GO:0052905
trna (guanine-n1-)-methyltransferase activity	GO:0009019
cellular response to growth factor stimulus	GO:0071363
membrane lipid biosynthetic process	GO:0046467
antennal morphogenesis	GO:0048800
oocyte growth	GO:0001555
protein methylesterase activity	GO:0051723
cellular response to reversine	GO:0072764
cellular response to purine-containing compound	GO:0071415
pelargonidin 3-o-glucoside 5-o-glucosyltransferase (acyl-glucose dependent) activity	GO:0102510
cellular response to paraquat	GO:0072756
cellular response to organic substance	GO:0071310
dna (cytosine-5-)-methyltransferase activity	GO:0003886
dna-methyltransferase activity	GO:0009008
protein localization to meiotic spindle pole body	GO:1902441
ucg codon-amino acid adaptor activity	GO:0033408
ureteric peristalsis	GO:0072105
peristalsis	GO:0030432
90s preribosome	GO:0030686
preribosome	GO:0030684
ccr1 chemokine receptor binding	GO:0031726
ccr chemokine receptor binding	GO:0048020
mre11 complex	GO:0030870
negative phototaxis	GO:0046957
negative energy taxis	GO:0052129
nucleoside phosphoacylhydrolase activity	GO:0033974
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	GO:0016818
[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity	GO:0033872
heparan sulfate sulfotransferase activity	GO:0034483
endothelial cell chemotaxis to fibroblast growth factor	GO:0035768
endothelial cell chemotaxis	GO:0035767
peptidyl-histidine methylation, to form pros-methylhistidine	GO:0042037
peptidyl-histidine methylation	GO:0018021
purine deoxyribonucleoside salvage	GO:0043098
purine deoxyribonucleoside biosynthetic process	GO:0046123
entrainment of circadian clock	GO:0009649
propylene metabolic process	GO:0018964
xenobiotic metabolic process	GO:0006805
trichothecene 3-o-acetyltransferase activity	GO:0045462
dauer larval development	GO:0040024
nematode larval development	GO:0002119
phosphoglycolate phosphatase activity	GO:0008967
phosphatase activity	GO:0016791
substance k receptor binding	GO:0031837
neurokinin receptor binding	GO:0031834
polyadenylation-dependent mrna catabolic process	GO:0071047
polyadenylation-dependent rna catabolic process	GO:0043633
chloroplast thylakoid membrane	GO:0009535
plastid thylakoid membrane	GO:0055035
4-phytase activity	GO:0008707
iodide peroxidase activity	GO:0004447
peroxidase activity	GO:0004601
cellular response to hydrostatic pressure	GO:0071464
response to hydrostatic pressure	GO:0051599
type ii site-specific deoxyribonuclease activity	GO:0009036
restriction endodeoxyribonuclease activity	GO:0015666
extrinsic apoptotic signaling pathway	GO:0097191
cell surface receptor signaling pathway	GO:0007166
lens placode formation involved in camera-type eye formation	GO:0046619
lens placode formation	GO:0001743
intracellular estrogen receptor signaling pathway	GO:0030520
intracellular steroid hormone receptor signaling pathway	GO:0030518
adenylate cyclase-inhibiting opioid receptor signaling pathway	GO:0031635
adenylate cyclase-inhibiting g protein-coupled receptor signaling pathway	GO:0007193
nurse cell apoptotic process	GO:0045476
apoptotic process	GO:0006915
non-lytic viral release	GO:0046753
viral release from host cell	GO:0019076
protein-heme p460 linkage via heme p460-bis-l-cysteine-l-lysine	GO:0018360
alpha-glucuronidase activity	GO:0046559
peptidyl-lysine adenylylation	GO:0018116
peptidyl-lysine modification	GO:0018205
determination of pancreatic left/right asymmetry	GO:0035469
trna pseudouridine synthase activity	GO:0106029
pseudouridine synthase activity	GO:0009982
sensory neuron axon guidance	GO:0097374
axon guidance	GO:0007411
protein-dna complex remodeling	GO:0001120
protein-dna complex subunit organization	GO:0071824
5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline dioxygenase activity	GO:0018558
collagen anchoring fibril	GO:0098648
complex of collagen trimers	GO:0098644
cellular response to ceramide	GO:0106097
cellular response to lipid	GO:0071396
utp:glucose-1-phosphate uridylyltransferase activity	GO:0003983
utp-monosaccharide-1-phosphate uridylyltransferase activity	GO:0051748
plastoquinol--plastocyanin reductase activity	GO:0009496
post-lysosomal vacuole	GO:0032195
endocytic vesicle	GO:0030139
udp-n-acetylmuramate dehydrogenase activity	GO:0008762
convergent extension involved in imaginal disc-derived wing morphogenesis	GO:0090253
post-embryonic animal morphogenesis	GO:0009886
suppression by virus of host intracellular interferon activity	GO:0046774
mitigation of host immune response by virus	GO:0030683
envenomation resulting in positive regulation of g protein-coupled receptor activity in other organism	GO:0044514
envenomation resulting in modulation of g protein-coupled receptor activity in other organism	GO:0044513
regulation of localization	GO:0032879
regulation of biological process	GO:0050789
xylosylprotein 4-beta-galactosyltransferase activity	GO:0046525
udp-galactosyltransferase activity	GO:0035250
effector-mediated modulation of host innate immune response by symbiont	GO:0140404
effector-mediated modulation of host defenses by symbiont	GO:0140415
vacuole-isolation membrane contact site	GO:0120095
organelle membrane contact site	GO:0044232
histone dephosphorylation	GO:0016576
histone modification	GO:0016570
pivalate-coa ligase activity	GO:0034783
acid-thiol ligase activity	GO:0016878
enniatin biosynthetic process	GO:0046585
antibiotic biosynthetic process	GO:0017000
negative regulation of amyloid precursor protein biosynthetic process	GO:0042985
negative regulation of glycoprotein biosynthetic process	GO:0010561
negative regulation of developmental growth	GO:0048640
regulation of developmental growth	GO:0048638
regulation of amine transport	GO:0051952
regulation of transport	GO:0051049
perineurial glial growth	GO:0042066
glial cell growth	GO:0042065
protein deglutamylation	GO:0035608
peptidyl-glutamic acid modification	GO:0018200
photosystem ii stabilization	GO:0042549
memory t cell proliferation	GO:0061485
t cell proliferation	GO:0042098
cd8-positive, gamma-delta intraepithelial t cell differentiation	GO:0002305
gamma-delta intraepithelial t cell differentiation	GO:0002304
rhodopsin biosynthetic process	GO:0016063
eye pigment biosynthetic process	GO:0006726
intramolecular oxidoreductase activity	GO:0016860
serotonin secretion, neurotransmission	GO:0060096
serotonin secretion	GO:0001820
endothelin production	GO:1990775
cytokine production	GO:0001816
nucleotide-sugar metabolic process	GO:0009225
nucleobase-containing small molecule metabolic process	GO:0055086
peptidyl-tyrosine uridylylation	GO:0018165
peptidyl-tyrosine modification	GO:0018212
positive regulation of cell motility	GO:2000147
regulation of cell motility	GO:2000145
larval development	GO:0002164
post-embryonic development	GO:0009791
catalytic activity, acting on a glycoprotein	GO:0140103
progression of morphogenetic furrow involved in compound eye morphogenesis	GO:0007458
positive regulation of signal transduction	GO:0009967
neurogenesis	GO:0022008
cell differentiation	GO:0030154
bud outgrowth involved in lung branching	GO:0060447
branch elongation of an epithelium	GO:0060602
cellular polysaccharide biosynthetic process	GO:0033692
cellular carbohydrate biosynthetic process	GO:0034637
nail development	GO:0035878
phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	GO:0034597
phosphatidylinositol phosphate 4-phosphatase activity	GO:0034596
neuregulin receptor activity	GO:0038131
transmembrane signaling receptor activity	GO:0004888
adp reductase activity	GO:0051061
ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	GO:0004748
presynaptic endocytic zone	GO:0098833
cellular anatomical entity	GO:0110165
cellular hormone metabolic process	GO:0034754
hormone metabolic process	GO:0042445
bone maturation	GO:0070977
anatomical structure maturation	GO:0071695
regulation of renal water transport	GO:2001151
cellular response to osmotic stress	GO:0071470
cellular response to chemical stress	GO:0062197
negative regulation by host of viral release from host cell	GO:0044790
negative regulation by host of viral process	GO:0044793
positive regulation of circadian sleep/wake cycle, rem sleep	GO:0046005
positive regulation of circadian sleep/wake cycle, sleep	GO:0045938
carotid body glomus cell differentiation	GO:0061103
neuroendocrine cell differentiation	GO:0061101
sensory perception of hot stimulus	GO:0062036
thermoception	GO:0050955
ctpase activity	GO:0043273
nucleoside-triphosphatase activity	GO:0017111
termination of signal transduction	GO:0023021
negative regulation of signal transduction	GO:0009968
dtdp-(2r,6s)-6-hydroxy-2-methyl-3-oxo-3,6-dihydro-2h-pyran-4-olate 3-ketoreductase (dtdp-4-dehydro-2,6-dideoxy-alpha-d-allose-forming) activity	GO:0102310
oxidoreductase activity, acting on ch or ch2 groups, nad or nadp as acceptor	GO:0016726
regulation of cell communication	GO:0010646
growth plate cartilage chondrocyte growth	GO:0003430
developmental growth involved in morphogenesis	GO:0060560
negative regulation of transport	GO:0051051
meiotic strand displacement	GO:0000714
strand displacement	GO:0000732
induction by virus of host autophagy	GO:0039520
modulation by virus of host autophagy	GO:0039519
macrophage antigen processing and presentation	GO:0002472
antigen processing and presentation	GO:0019882
methionine-oxo-acid transaminase activity	GO:0010326
u4/u6 x u5 tri-snrnp complex	GO:0046540
spliceosomal tri-snrnp complex	GO:0097526
n-glycan processing to lysosome	GO:0016256
n-glycan processing	GO:0006491
mating projection	GO:0005937
plasma membrane bounded cell projection	GO:0120025
cytochrome p450 dependent beta-amyrin 12,13beta-epoxidase activity	GO:0102599
forelimb morphogenesis	GO:0035136
glucuronosyl-n-acetylgalactosaminyl-proteoglycan 4-beta-n-acetylgalactosaminyltransferase activity	GO:0047238
acetylgalactosaminyltransferase activity	GO:0008376
malate dehydrogenase activity	GO:0016615
fatty acid beta-oxidation using acyl-coa dehydrogenase	GO:0033539
fatty acid beta-oxidation	GO:0006635
mannosyl-glycoprotein endo-beta-n-acetylglucosaminidase activity	GO:0033925
regulation of keratinocyte proliferation	GO:0010837
regulation of epithelial cell proliferation	GO:0050678
prospore membrane leading edge	GO:0070056
membrane	GO:0016020
post-embryonic plant organ morphogenesis	GO:0090697
post-embryonic plant morphogenesis	GO:0090698
podosome ring	GO:0061826
thyrotropin-releasing hormone binding	GO:0051449
peptide hormone binding	GO:0017046
sodium-independent organic anion transmembrane transporter activity	GO:0015347
organic anion transmembrane transporter activity	GO:0008514
negative regulation of retinoic acid biosynthetic process	GO:1900053
negative regulation of vitamin metabolic process	GO:0046137
2-hydroxy-3-methyl-branched 2,3,4-saturated fatty acyl-coa lyase activity	GO:0103071
carbon-carbon lyase activity	GO:0016830
rrna methyltransferase activity	GO:0008649
rna methyltransferase activity	GO:0008173
l-fuculose-phosphate aldolase activity	GO:0008738
tir domain binding	GO:0070976
